,created,uuid,link,is_duplicate,duplicate_for,is_hard
2554,2024-06-10 20:20:17,4fbe5fd8-aa92-4436-9fd2-6f6ea950e0d3,https://s3.ritm.media/yappy-db-duplicates/4fbe5fd8-aa92-4436-9fd2-6f6ea950e0d3.mp4,False,,False
2559,2024-06-10 21:01:21,08198c77-002a-46a3-bb95-9133715e5e54,https://s3.ritm.media/yappy-db-duplicates/08198c77-002a-46a3-bb95-9133715e5e54.mp4,False,,False
2562,2024-06-10 21:13:43,084f9e55-75e4-43ee-b693-080e884f4795,https://s3.ritm.media/yappy-db-duplicates/084f9e55-75e4-43ee-b693-080e884f4795.mp4,False,,False
2568,2024-06-10 21:41:40,07b52fe9-79bc-4671-8e31-79c319e02dba,https://s3.ritm.media/yappy-db-duplicates/07b52fe9-79bc-4671-8e31-79c319e02dba.mp4,False,,False
2572,2024-06-10 22:22:45,2b862e41-1450-45e3-8dc6-24f08ca1941d,https://s3.ritm.media/yappy-db-duplicates/2b862e41-1450-45e3-8dc6-24f08ca1941d.mp4,False,,False
2576,2024-06-10 23:00:10,56cafb2c-997d-4067-bf67-2d973939cce0,https://s3.ritm.media/yappy-db-duplicates/56cafb2c-997d-4067-bf67-2d973939cce0.mp4,False,,False
2577,2024-06-10 23:02:34,2fa763d4-908d-432c-ac9e-191331b3c396,https://s3.ritm.media/yappy-db-duplicates/2fa763d4-908d-432c-ac9e-191331b3c396.mp4,False,,False
2580,2024-06-10 23:23:19,fbe34e30-f395-4e5e-b0d2-ca51a0d5c14f,https://s3.ritm.media/yappy-db-duplicates/fbe34e30-f395-4e5e-b0d2-ca51a0d5c14f.mp4,True,4393f520-ce30-417c-a59f-8b60fd8f1ebc,False
2586,2024-06-10 23:46:45,83071011-10ff-49d3-a753-09cadfa34557,https://s3.ritm.media/yappy-db-duplicates/83071011-10ff-49d3-a753-09cadfa34557.mp4,False,,False
2588,2024-06-11 00:05:53,45ead9e0-9040-4c82-963a-8963999d3347,https://s3.ritm.media/yappy-db-duplicates/45ead9e0-9040-4c82-963a-8963999d3347.mp4,False,,False
2589,2024-06-11 00:06:24,4f475d24-f76b-48b5-872d-b6435b5fc137,https://s3.ritm.media/yappy-db-duplicates/4f475d24-f76b-48b5-872d-b6435b5fc137.mp4,False,,False
2594,2024-06-11 00:25:36,0beb068c-5790-409c-8d9b-625143771c0b,https://s3.ritm.media/yappy-db-duplicates/0beb068c-5790-409c-8d9b-625143771c0b.mp4,False,,False
2595,2024-06-11 00:33:16,a051e323-bc5f-49de-8f7d-fcab20673054,https://s3.ritm.media/yappy-db-duplicates/a051e323-bc5f-49de-8f7d-fcab20673054.mp4,True,33d13f33-b7d6-48e7-babd-15e2924fa1eb,False
2601,2024-06-11 00:59:23,0b3b1dd5-b81e-4b6d-82cb-5ce7e7c3833f,https://s3.ritm.media/yappy-db-duplicates/0b3b1dd5-b81e-4b6d-82cb-5ce7e7c3833f.mp4,False,,False
2606,2024-06-11 01:13:12,225914df-b840-4e68-ad88-01eb33b65dc2,https://s3.ritm.media/yappy-db-duplicates/225914df-b840-4e68-ad88-01eb33b65dc2.mp4,False,,False
2611,2024-06-11 01:36:20,49dfbac6-0fbb-42a9-8663-33811ddcf246,https://s3.ritm.media/yappy-db-duplicates/49dfbac6-0fbb-42a9-8663-33811ddcf246.mp4,False,,False
2612,2024-06-11 01:42:11,3734c371-4483-4f70-96db-2736e2a2831a,https://s3.ritm.media/yappy-db-duplicates/3734c371-4483-4f70-96db-2736e2a2831a.mp4,False,,False
2615,2024-06-11 01:49:06,19402ba0-06cb-419c-a872-8e3a58fd580b,https://s3.ritm.media/yappy-db-duplicates/19402ba0-06cb-419c-a872-8e3a58fd580b.mp4,True,43c15e83-7f62-46c7-b4dd-7097279cb0e4,False
2616,2024-06-11 01:53:58,395b8bbc-17b1-4d7a-b7c9-b893fe2eab54,https://s3.ritm.media/yappy-db-duplicates/395b8bbc-17b1-4d7a-b7c9-b893fe2eab54.mp4,False,,False
2620,2024-06-11 02:01:20,3dd50d71-416f-4a06-9c89-cb41e8cfca52,https://s3.ritm.media/yappy-db-duplicates/3dd50d71-416f-4a06-9c89-cb41e8cfca52.mp4,True,41262006-7306-4899-92bf-40c0ff238ee8,False
2623,2024-06-11 02:43:26,d5b27910-c40a-4168-93b9-1075a56bef6a,https://s3.ritm.media/yappy-db-duplicates/d5b27910-c40a-4168-93b9-1075a56bef6a.mp4,True,11baf66e-3945-4468-aac1-fe4c3621cf96,False
2624,2024-06-11 02:44:32,19b52e0c-1b37-4dd2-b0b2-c3848763c7ff,https://s3.ritm.media/yappy-db-duplicates/19b52e0c-1b37-4dd2-b0b2-c3848763c7ff.mp4,False,,False
2626,2024-06-11 03:08:38,263bf591-d8ca-4bd4-bae0-c432fc43a768,https://s3.ritm.media/yappy-db-duplicates/263bf591-d8ca-4bd4-bae0-c432fc43a768.mp4,False,,False
2627,2024-06-11 03:11:15,e02c6f28-1527-4b9f-a27c-d1386fea036c,https://s3.ritm.media/yappy-db-duplicates/e02c6f28-1527-4b9f-a27c-d1386fea036c.mp4,True,1fa15152-70eb-4b22-a33f-124d12b316cd,False
2628,2024-06-11 03:27:28,360f2581-1879-4916-b67e-aaef752067c6,https://s3.ritm.media/yappy-db-duplicates/360f2581-1879-4916-b67e-aaef752067c6.mp4,False,,False
2631,2024-06-11 03:40:56,8f6c1978-e5eb-4477-aef3-30625fcf3a14,https://s3.ritm.media/yappy-db-duplicates/8f6c1978-e5eb-4477-aef3-30625fcf3a14.mp4,True,4a09f38b-9fbb-459c-8a28-ebd012d11f07,False
2635,2024-06-11 04:04:50,3eb72090-2453-4210-a516-099ed2c9eeea,https://s3.ritm.media/yappy-db-duplicates/3eb72090-2453-4210-a516-099ed2c9eeea.mp4,False,,False
2643,2024-06-11 04:54:38,4932c90d-d3d6-45c6-95a5-f325ae0bcd72,https://s3.ritm.media/yappy-db-duplicates/4932c90d-d3d6-45c6-95a5-f325ae0bcd72.mp4,False,,False
2644,2024-06-11 04:59:42,9625be66-b9fd-490a-bd5f-03eef0ed53d5,https://s3.ritm.media/yappy-db-duplicates/9625be66-b9fd-490a-bd5f-03eef0ed53d5.mp4,True,261e1830-b713-4052-886f-4b7e4ae048ff,False
2647,2024-06-11 05:03:54,db99c0ec-7afa-46d4-ac90-b82bfdc84a3f,https://s3.ritm.media/yappy-db-duplicates/db99c0ec-7afa-46d4-ac90-b82bfdc84a3f.mp4,True,1f17c4c2-a099-4a95-b563-edf59f746337,False
2649,2024-06-11 05:15:56,4fe808f9-786a-4db6-b34a-534f3097fa6c,https://s3.ritm.media/yappy-db-duplicates/4fe808f9-786a-4db6-b34a-534f3097fa6c.mp4,False,,False
2653,2024-06-11 05:52:15,3a78562f-cd26-41f4-9cb4-1089d59c0a24,https://s3.ritm.media/yappy-db-duplicates/3a78562f-cd26-41f4-9cb4-1089d59c0a24.mp4,False,,False
2655,2024-06-11 06:01:00,0de1e37e-a69c-4709-aff1-0af38acfcb5d,https://s3.ritm.media/yappy-db-duplicates/0de1e37e-a69c-4709-aff1-0af38acfcb5d.mp4,False,,False
2656,2024-06-11 06:02:24,4c9bd8a3-b6cd-449e-af1b-1c8a41306c56,https://s3.ritm.media/yappy-db-duplicates/4c9bd8a3-b6cd-449e-af1b-1c8a41306c56.mp4,False,,False
2660,2024-06-11 06:22:44,1a95cc9f-98da-483e-bb87-85260ab92f4f,https://s3.ritm.media/yappy-db-duplicates/1a95cc9f-98da-483e-bb87-85260ab92f4f.mp4,True,0585bfad-5c6b-4a19-9699-8324ba90badf,False
2667,2024-06-11 06:48:34,5525ed86-2add-4b07-9bfb-aef396dea4f4,https://s3.ritm.media/yappy-db-duplicates/5525ed86-2add-4b07-9bfb-aef396dea4f4.mp4,False,,False
2672,2024-06-11 07:22:12,15681423-f8dd-4744-8191-192fe5be18bc,https://s3.ritm.media/yappy-db-duplicates/15681423-f8dd-4744-8191-192fe5be18bc.mp4,False,,False
2673,2024-06-11 07:32:41,4d96dd47-160c-4285-84f9-8e7bd884849b,https://s3.ritm.media/yappy-db-duplicates/4d96dd47-160c-4285-84f9-8e7bd884849b.mp4,False,,False
2678,2024-06-11 07:57:15,dc3c791a-ef80-41f7-8537-6f52675560af,https://s3.ritm.media/yappy-db-duplicates/dc3c791a-ef80-41f7-8537-6f52675560af.mp4,True,2dd043c1-d075-45af-bc82-d8a4faa6e4d4,False
2680,2024-06-11 08:16:21,eb08fd91-f9e3-46d1-9aea-cb29be3c34da,https://s3.ritm.media/yappy-db-duplicates/eb08fd91-f9e3-46d1-9aea-cb29be3c34da.mp4,True,5629d3b0-91b5-49d6-b28d-32d8060076eb,False
2688,2024-06-11 08:50:10,0878b326-1494-41c3-88db-8abe046ed791,https://s3.ritm.media/yappy-db-duplicates/0878b326-1494-41c3-88db-8abe046ed791.mp4,False,,False
2690,2024-06-11 08:58:50,3b48ffa3-db42-4d8c-8f37-6f5cbe2b406c,https://s3.ritm.media/yappy-db-duplicates/3b48ffa3-db42-4d8c-8f37-6f5cbe2b406c.mp4,False,,False
2694,2024-06-11 09:22:09,29ca991e-a311-45aa-8b99-a35a92f1893a,https://s3.ritm.media/yappy-db-duplicates/29ca991e-a311-45aa-8b99-a35a92f1893a.mp4,False,,False
2697,2024-06-11 09:33:54,17c09c89-1929-40d5-b839-fca9a15a6ae3,https://s3.ritm.media/yappy-db-duplicates/17c09c89-1929-40d5-b839-fca9a15a6ae3.mp4,False,,False
2699,2024-06-11 09:53:43,176391db-0859-46fe-a356-564e6e91140c,https://s3.ritm.media/yappy-db-duplicates/176391db-0859-46fe-a356-564e6e91140c.mp4,False,,False
2700,2024-06-11 10:07:15,3e765fec-a243-4256-a00f-c448d21ab923,https://s3.ritm.media/yappy-db-duplicates/3e765fec-a243-4256-a00f-c448d21ab923.mp4,False,,False
2723,2024-06-11 11:57:22,96df1df8-03f9-4bdd-a900-23d7ce7cd346,https://s3.ritm.media/yappy-db-duplicates/96df1df8-03f9-4bdd-a900-23d7ce7cd346.mp4,True,29ebbcec-a45b-48a0-8871-286daf632b1f,False
2729,2024-06-11 12:18:47,b4383a6f-f788-4cf6-972d-d90822eae142,https://s3.ritm.media/yappy-db-duplicates/b4383a6f-f788-4cf6-972d-d90822eae142.mp4,True,0670afa5-d74e-4ae9-82dd-8dc7aee1ffc7,False
2732,2024-06-11 12:31:56,72b23569-61d8-421d-9372-c281a132c2aa,https://s3.ritm.media/yappy-db-duplicates/72b23569-61d8-421d-9372-c281a132c2aa.mp4,True,4d117e94-0d9d-4a04-b157-9e6d9633ffc7,False
2736,2024-06-11 12:47:12,f19f63b5-80f8-4f76-a0b0-f1535127d5ae,https://s3.ritm.media/yappy-db-duplicates/f19f63b5-80f8-4f76-a0b0-f1535127d5ae.mp4,True,14a4c62d-2806-4e4d-91f6-db112bebb890,False
2737,2024-06-11 12:47:48,82eff387-7fe3-47c1-a45a-1fc90b27c8ed,https://s3.ritm.media/yappy-db-duplicates/82eff387-7fe3-47c1-a45a-1fc90b27c8ed.mp4,False,,False
2745,2024-06-11 13:10:06,06c43a15-e5d6-436e-a929-6c61af454cd7,https://s3.ritm.media/yappy-db-duplicates/06c43a15-e5d6-436e-a929-6c61af454cd7.mp4,False,,False
2748,2024-06-11 13:26:38,f3ea6869-f0c6-4f72-95c4-e546526eba9a,https://s3.ritm.media/yappy-db-duplicates/f3ea6869-f0c6-4f72-95c4-e546526eba9a.mp4,True,3b864ac3-531b-4490-921c-216e194cee64,False
2752,2024-06-11 14:03:44,136269ec-89dd-4966-aa62-875bd499baa1,https://s3.ritm.media/yappy-db-duplicates/136269ec-89dd-4966-aa62-875bd499baa1.mp4,False,,False
2755,2024-06-11 14:13:48,0b64d3a3-c8f9-4385-8323-44de0a895a9d,https://s3.ritm.media/yappy-db-duplicates/0b64d3a3-c8f9-4385-8323-44de0a895a9d.mp4,False,,False
2758,2024-06-11 14:37:20,1d31a7e1-22cc-4d71-8f03-059add3cbd50,https://s3.ritm.media/yappy-db-duplicates/1d31a7e1-22cc-4d71-8f03-059add3cbd50.mp4,True,1edd4983-8a1d-48ca-9929-bb8a407e50b6,False
2761,2024-06-11 14:40:46,4a3e84ef-5958-44eb-8d5f-ea851884536e,https://s3.ritm.media/yappy-db-duplicates/4a3e84ef-5958-44eb-8d5f-ea851884536e.mp4,False,,False
2762,2024-06-11 14:44:07,5811ea6d-eb88-41c8-b5a8-c223ccc864ae,https://s3.ritm.media/yappy-db-duplicates/5811ea6d-eb88-41c8-b5a8-c223ccc864ae.mp4,False,,False
2765,2024-06-11 14:53:16,1ced7751-0de8-4785-a03b-5ec4a432e14d,https://s3.ritm.media/yappy-db-duplicates/1ced7751-0de8-4785-a03b-5ec4a432e14d.mp4,False,,False
2767,2024-06-11 15:01:19,3981d459-6fc7-402a-82ed-ac8d342c3ea7,https://s3.ritm.media/yappy-db-duplicates/3981d459-6fc7-402a-82ed-ac8d342c3ea7.mp4,False,,False
2775,2024-06-11 15:48:52,8d4681e3-285a-4310-9237-2fa4dac93dcd,https://s3.ritm.media/yappy-db-duplicates/8d4681e3-285a-4310-9237-2fa4dac93dcd.mp4,True,45ead9e0-9040-4c82-963a-8963999d3347,False
2777,2024-06-11 16:03:35,822bc74f-4c60-49cf-be19-4aebe94d2c37,https://s3.ritm.media/yappy-db-duplicates/822bc74f-4c60-49cf-be19-4aebe94d2c37.mp4,False,,False
2779,2024-06-11 16:34:33,1b014948-34f0-43a5-8715-0a54bea9f89c,https://s3.ritm.media/yappy-db-duplicates/1b014948-34f0-43a5-8715-0a54bea9f89c.mp4,False,,False
2780,2024-06-11 16:39:35,33826549-9fe3-4d8b-bd0e-170b395811b7,https://s3.ritm.media/yappy-db-duplicates/33826549-9fe3-4d8b-bd0e-170b395811b7.mp4,False,,False
2781,2024-06-11 16:47:11,31524986-ab59-409f-ad4a-85057b20652d,https://s3.ritm.media/yappy-db-duplicates/31524986-ab59-409f-ad4a-85057b20652d.mp4,False,,False
2793,2024-06-11 17:56:22,4b2e0bed-783c-43c4-a80e-6c7191529463,https://s3.ritm.media/yappy-db-duplicates/4b2e0bed-783c-43c4-a80e-6c7191529463.mp4,True,33826549-9fe3-4d8b-bd0e-170b395811b7,False
2799,2024-06-11 18:32:06,51100bd1-5985-488b-ac7e-78decdad46ca,https://s3.ritm.media/yappy-db-duplicates/51100bd1-5985-488b-ac7e-78decdad46ca.mp4,False,,False
2802,2024-06-11 18:43:23,084e4a02-2d31-4f68-9479-2660411fbd15,https://s3.ritm.media/yappy-db-duplicates/084e4a02-2d31-4f68-9479-2660411fbd15.mp4,False,,False
2805,2024-06-11 19:01:25,36dbb417-2a03-4883-ac75-e1a81fe9c3b9,https://s3.ritm.media/yappy-db-duplicates/36dbb417-2a03-4883-ac75-e1a81fe9c3b9.mp4,False,,False
2809,2024-06-11 19:24:12,206a3f58-81f9-4966-9956-a533a24f47d5,https://s3.ritm.media/yappy-db-duplicates/206a3f58-81f9-4966-9956-a533a24f47d5.mp4,False,,False
2812,2024-06-11 19:41:39,ae6e1ffe-746b-4c30-b8c5-9a9f9100cca7,https://s3.ritm.media/yappy-db-duplicates/ae6e1ffe-746b-4c30-b8c5-9a9f9100cca7.mp4,True,0bbd7910-df4c-495a-8cf2-5df6ea669aeb,False
2824,2024-06-11 19:56:32,2ba006b3-b1e8-444a-8cc8-034d71c6ea51,https://s3.ritm.media/yappy-db-duplicates/2ba006b3-b1e8-444a-8cc8-034d71c6ea51.mp4,False,,False
2827,2024-06-11 20:12:19,14fd3194-c307-492f-854f-82cd7159db6c,https://s3.ritm.media/yappy-db-duplicates/14fd3194-c307-492f-854f-82cd7159db6c.mp4,False,,False
2830,2024-06-11 20:21:00,504f205a-8a3e-4697-b54e-a54729383836,https://s3.ritm.media/yappy-db-duplicates/504f205a-8a3e-4697-b54e-a54729383836.mp4,False,,False
2832,2024-06-11 20:23:00,3ccc3e29-882c-4e1c-be6d-c7e168b26dee,https://s3.ritm.media/yappy-db-duplicates/3ccc3e29-882c-4e1c-be6d-c7e168b26dee.mp4,False,,False
2842,2024-06-11 21:13:43,44213181-0957-4b34-b94b-992e0760de8a,https://s3.ritm.media/yappy-db-duplicates/44213181-0957-4b34-b94b-992e0760de8a.mp4,False,,False
2844,2024-06-11 21:21:18,5261f5ae-af02-4439-8c8f-22f1d63e6583,https://s3.ritm.media/yappy-db-duplicates/5261f5ae-af02-4439-8c8f-22f1d63e6583.mp4,False,,False
2855,2024-06-11 23:03:01,0563a23e-6b9c-4b3e-8d69-ca2173d2de51,https://s3.ritm.media/yappy-db-duplicates/0563a23e-6b9c-4b3e-8d69-ca2173d2de51.mp4,False,,False
2857,2024-06-11 23:25:23,28fd60ed-350b-4a3a-9911-ccd6145f8ed2,https://s3.ritm.media/yappy-db-duplicates/28fd60ed-350b-4a3a-9911-ccd6145f8ed2.mp4,False,,False
2859,2024-06-11 23:26:24,05334cd5-0c30-4d7a-913b-005fd1a5d805,https://s3.ritm.media/yappy-db-duplicates/05334cd5-0c30-4d7a-913b-005fd1a5d805.mp4,False,,False
2861,2024-06-11 23:42:39,46b7c09e-b9e4-4439-aff7-2556f8251aee,https://s3.ritm.media/yappy-db-duplicates/46b7c09e-b9e4-4439-aff7-2556f8251aee.mp4,False,,False
2864,2024-06-11 23:49:56,3bd4ba97-739c-437c-8c6a-81eb0e09e5b6,https://s3.ritm.media/yappy-db-duplicates/3bd4ba97-739c-437c-8c6a-81eb0e09e5b6.mp4,False,,False
2871,2024-06-12 00:21:38,2719b01d-c026-44a1-aa4c-492d6e5f4839,https://s3.ritm.media/yappy-db-duplicates/2719b01d-c026-44a1-aa4c-492d6e5f4839.mp4,False,,False
2873,2024-06-12 00:27:14,0acd4680-5e62-4638-8efa-a97e386dca8d,https://s3.ritm.media/yappy-db-duplicates/0acd4680-5e62-4638-8efa-a97e386dca8d.mp4,False,,False
2875,2024-06-12 00:32:05,26361644-eb40-44db-82d0-c044f9d6e2fb,https://s3.ritm.media/yappy-db-duplicates/26361644-eb40-44db-82d0-c044f9d6e2fb.mp4,False,,False
2878,2024-06-12 00:51:16,2ed696d2-3476-454a-a6e4-94d949103371,https://s3.ritm.media/yappy-db-duplicates/2ed696d2-3476-454a-a6e4-94d949103371.mp4,False,,False
2880,2024-06-12 00:51:54,569a668c-a0a7-462d-8c74-41878661a8cb,https://s3.ritm.media/yappy-db-duplicates/569a668c-a0a7-462d-8c74-41878661a8cb.mp4,False,,False
2883,2024-06-12 01:08:36,4d656ac6-e485-498a-9618-e34570a3e8dc,https://s3.ritm.media/yappy-db-duplicates/4d656ac6-e485-498a-9618-e34570a3e8dc.mp4,True,3926384b-b787-48a9-bfc2-8051f0fa82a6,False
2884,2024-06-12 01:09:29,4df91313-31c3-448d-a592-982a9c266e37,https://s3.ritm.media/yappy-db-duplicates/4df91313-31c3-448d-a592-982a9c266e37.mp4,False,,False
2885,2024-06-12 01:11:27,1e4b7f01-47e6-4e56-b0f8-a5ddc08acbbc,https://s3.ritm.media/yappy-db-duplicates/1e4b7f01-47e6-4e56-b0f8-a5ddc08acbbc.mp4,False,,False
2887,2024-06-12 01:19:55,3b2c6d6c-bb11-4b6b-bd4e-b9e1376e0a77,https://s3.ritm.media/yappy-db-duplicates/3b2c6d6c-bb11-4b6b-bd4e-b9e1376e0a77.mp4,False,,False
2888,2024-06-12 01:23:34,3da7fec2-3916-4e32-937d-3eae0baaa609,https://s3.ritm.media/yappy-db-duplicates/3da7fec2-3916-4e32-937d-3eae0baaa609.mp4,False,,False
2891,2024-06-12 01:30:04,87a5b947-f632-451d-bfd4-c531c898bb3e,https://s3.ritm.media/yappy-db-duplicates/87a5b947-f632-451d-bfd4-c531c898bb3e.mp4,True,2f056c14-46a3-4222-81af-9a962d31fd19,False
2893,2024-06-12 01:42:14,0f31128f-0d94-45e8-b041-5fa7cd04dfe0,https://s3.ritm.media/yappy-db-duplicates/0f31128f-0d94-45e8-b041-5fa7cd04dfe0.mp4,False,,False
2901,2024-06-12 02:52:19,1aee1e06-678e-41c6-b504-f59ddce2ecba,https://s3.ritm.media/yappy-db-duplicates/1aee1e06-678e-41c6-b504-f59ddce2ecba.mp4,False,,False
2915,2024-06-12 03:52:56,4d5d166b-a592-4a15-883e-2e5bff0e02d5,https://s3.ritm.media/yappy-db-duplicates/4d5d166b-a592-4a15-883e-2e5bff0e02d5.mp4,False,,False
2917,2024-06-12 03:59:56,503d18c1-ef71-447a-9fad-5aec19871b73,https://s3.ritm.media/yappy-db-duplicates/503d18c1-ef71-447a-9fad-5aec19871b73.mp4,False,,False
2918,2024-06-12 04:03:41,8510220d-745f-4459-b61a-fb6031b8a307,https://s3.ritm.media/yappy-db-duplicates/8510220d-745f-4459-b61a-fb6031b8a307.mp4,True,54d0e255-93eb-4580-928e-fcb5d5a5319c,False
2920,2024-06-12 04:09:43,2a634cb1-020f-4e20-99b6-9ddae92021a0,https://s3.ritm.media/yappy-db-duplicates/2a634cb1-020f-4e20-99b6-9ddae92021a0.mp4,False,,False
2921,2024-06-12 04:10:29,12dbf326-8a6b-4c85-94b5-23a19058bde2,https://s3.ritm.media/yappy-db-duplicates/12dbf326-8a6b-4c85-94b5-23a19058bde2.mp4,False,,False
2923,2024-06-12 04:11:13,53889b62-467f-4ba9-87cc-6ee71acd3704,https://s3.ritm.media/yappy-db-duplicates/53889b62-467f-4ba9-87cc-6ee71acd3704.mp4,False,,False
2925,2024-06-12 04:38:43,28beabfb-e20e-42f3-9e41-4a1267d0848d,https://s3.ritm.media/yappy-db-duplicates/28beabfb-e20e-42f3-9e41-4a1267d0848d.mp4,False,,False
2930,2024-06-12 05:04:26,0bed3a02-86f6-439a-b3e0-6f5d7a410798,https://s3.ritm.media/yappy-db-duplicates/0bed3a02-86f6-439a-b3e0-6f5d7a410798.mp4,True,15eb018a-d844-4ac9-8c5a-156ed574b4dc,False
2934,2024-06-12 05:22:05,3edc9544-1a1e-4cab-b578-a5ef212c126e,https://s3.ritm.media/yappy-db-duplicates/3edc9544-1a1e-4cab-b578-a5ef212c126e.mp4,False,,False
2942,2024-06-12 05:58:53,0661fa20-5033-4ab6-bf4e-6896bb27c7a9,https://s3.ritm.media/yappy-db-duplicates/0661fa20-5033-4ab6-bf4e-6896bb27c7a9.mp4,False,,False
2948,2024-06-12 06:32:13,40d89c0b-99dc-4ebc-9089-68dd28db4f82,https://s3.ritm.media/yappy-db-duplicates/40d89c0b-99dc-4ebc-9089-68dd28db4f82.mp4,False,,False
2949,2024-06-12 06:41:11,559563c5-fa10-4af8-8fdf-c350da8153ef,https://s3.ritm.media/yappy-db-duplicates/559563c5-fa10-4af8-8fdf-c350da8153ef.mp4,False,,False
2951,2024-06-12 06:51:40,1d9acb16-24bf-43dc-ab83-f0916c5c8711,https://s3.ritm.media/yappy-db-duplicates/1d9acb16-24bf-43dc-ab83-f0916c5c8711.mp4,True,332c4888-63ad-4d07-aaf3-d75090fbd107,False
2955,2024-06-12 07:24:36,39bd7d10-fb9c-4ea5-9d4a-40863104e2fc,https://s3.ritm.media/yappy-db-duplicates/39bd7d10-fb9c-4ea5-9d4a-40863104e2fc.mp4,False,,False
2958,2024-06-12 07:46:12,0bc79a3d-accd-42d6-aaeb-10acbff44637,https://s3.ritm.media/yappy-db-duplicates/0bc79a3d-accd-42d6-aaeb-10acbff44637.mp4,False,,False
2959,2024-06-12 07:53:19,13e3a1ef-312f-470b-80ad-82e6e91c3b51,https://s3.ritm.media/yappy-db-duplicates/13e3a1ef-312f-470b-80ad-82e6e91c3b51.mp4,False,,False
2960,2024-06-12 08:20:40,827ac444-e4a6-4b31-9cfb-1eaaabe5e81f,https://s3.ritm.media/yappy-db-duplicates/827ac444-e4a6-4b31-9cfb-1eaaabe5e81f.mp4,False,,False
2961,2024-06-12 08:38:03,10a8e6f4-4c57-430b-b716-3ba62cd53af7,https://s3.ritm.media/yappy-db-duplicates/10a8e6f4-4c57-430b-b716-3ba62cd53af7.mp4,False,,False
2962,2024-06-12 08:39:15,00c6961a-39ed-441a-93f6-49e5a2d1b666,https://s3.ritm.media/yappy-db-duplicates/00c6961a-39ed-441a-93f6-49e5a2d1b666.mp4,False,,False
2970,2024-06-12 09:18:21,3233d1d5-39d9-4139-8890-ec7742d7700a,https://s3.ritm.media/yappy-db-duplicates/3233d1d5-39d9-4139-8890-ec7742d7700a.mp4,False,,False
2971,2024-06-12 09:20:42,f95f86c9-2fc8-436d-815d-bd14ed5e96ca,https://s3.ritm.media/yappy-db-duplicates/f95f86c9-2fc8-436d-815d-bd14ed5e96ca.mp4,True,05810454-c9bf-4fd5-b395-44f0d122e575,False
2972,2024-06-12 09:30:20,2228b7ee-fabe-46c1-aaf3-8eddf70da6fc,https://s3.ritm.media/yappy-db-duplicates/2228b7ee-fabe-46c1-aaf3-8eddf70da6fc.mp4,False,,False
2973,2024-06-12 09:32:14,345c6a14-387c-415b-aad2-b08554132093,https://s3.ritm.media/yappy-db-duplicates/345c6a14-387c-415b-aad2-b08554132093.mp4,False,,False
2975,2024-06-12 09:48:50,4644e4f5-68d9-4aa8-98be-f44e9247c12f,https://s3.ritm.media/yappy-db-duplicates/4644e4f5-68d9-4aa8-98be-f44e9247c12f.mp4,False,,False
2980,2024-06-12 10:16:02,1a0d81fa-9f50-43cf-8af8-4d3193b0e157,https://s3.ritm.media/yappy-db-duplicates/1a0d81fa-9f50-43cf-8af8-4d3193b0e157.mp4,False,,False
2981,2024-06-12 10:16:39,2ed41234-6cab-48b2-91e1-63d0a92a926f,https://s3.ritm.media/yappy-db-duplicates/2ed41234-6cab-48b2-91e1-63d0a92a926f.mp4,False,,False
2984,2024-06-12 10:43:17,136172fc-f3a8-4386-a16e-615cc473accd,https://s3.ritm.media/yappy-db-duplicates/136172fc-f3a8-4386-a16e-615cc473accd.mp4,False,,False
2985,2024-06-12 10:49:32,830adb92-59e8-4a78-97c1-58d5f4491098,https://s3.ritm.media/yappy-db-duplicates/830adb92-59e8-4a78-97c1-58d5f4491098.mp4,False,,False
2990,2024-06-12 11:02:07,d96be0a4-2224-4e11-b182-5cde82c0a386,https://s3.ritm.media/yappy-db-duplicates/d96be0a4-2224-4e11-b182-5cde82c0a386.mp4,True,0067b0d6-ba3b-40fb-8535-3cb4809f8d07,False
2993,2024-06-12 11:10:15,4cdb8d38-4014-44c2-b9b3-ee3a7f11385f,https://s3.ritm.media/yappy-db-duplicates/4cdb8d38-4014-44c2-b9b3-ee3a7f11385f.mp4,False,,False
2995,2024-06-12 11:18:06,1ed1d9b4-3923-49ae-a21b-1a8fe8ef1f90,https://s3.ritm.media/yappy-db-duplicates/1ed1d9b4-3923-49ae-a21b-1a8fe8ef1f90.mp4,False,,False
2996,2024-06-12 11:19:33,222f29c6-462e-4fd0-8704-27c0c0c8c897,https://s3.ritm.media/yappy-db-duplicates/222f29c6-462e-4fd0-8704-27c0c0c8c897.mp4,False,,False
2999,2024-06-12 11:30:32,1da6efd8-be6d-470d-8664-8f91d827bc5e,https://s3.ritm.media/yappy-db-duplicates/1da6efd8-be6d-470d-8664-8f91d827bc5e.mp4,False,,False
3001,2024-06-12 11:43:21,0283ecca-9a2f-4136-9c69-afe4d3a87af1,https://s3.ritm.media/yappy-db-duplicates/0283ecca-9a2f-4136-9c69-afe4d3a87af1.mp4,False,,False
3002,2024-06-12 11:44:14,2d544100-103d-4d9c-b11d-2ed1fdd9dfbc,https://s3.ritm.media/yappy-db-duplicates/2d544100-103d-4d9c-b11d-2ed1fdd9dfbc.mp4,False,,False
3008,2024-06-12 11:58:48,706c2cb5-37b7-4cdb-bf0c-158e67820aa1,https://s3.ritm.media/yappy-db-duplicates/706c2cb5-37b7-4cdb-bf0c-158e67820aa1.mp4,True,4df91313-31c3-448d-a592-982a9c266e37,False
